year,student_level,grid_id,grid_lon,grid_lat,school_lon,school_lat,school_code3,school_size,affiliation,amphor,tambon,province,risk_index_df5,ach_score,hard_to_reach,location,electric_type_use,water_type,internet_type
2018,p6,grid_175,101.255516,6.5,101.3415787,6.4582283,1095440155,M,สพป.ยะลา เขต 1,รามัน,โกตาบารู,ยะลา,0.8324686410221132,-1.0490968444116167,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_175,101.255516,6.5,101.3415787,6.4582283,1095440155,M,สพป.ยะลา เขต 1,รามัน,โกตาบารู,ยะลา,0.5393285962105997,-0.8798210233085454,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_175,101.255516,6.5,101.3415787,6.4582283,1095440155,M,สพป.ยะลา เขต 1,รามัน,โกตาบารู,ยะลา,0.9195134728416974,-0.6837190307184208,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_175,101.255516,6.5,101.3415787,6.4582283,1095440155,M,สพป.ยะลา เขต 1,รามัน,โกตาบารู,ยะลา,0.4673837502153204,-1.039778748331217,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_176,101.481789,6.5,101.5410271,6.4957787,1095440175,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.7831796054742864,0.22141510850129936,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2018,p6,grid_176,101.481789,6.5,101.5410271,6.4957787,1095440175,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.8859699942958119,-1.5961980618704223,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2019,p6,grid_176,101.481789,6.5,101.5410271,6.4957787,1095440175,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.638520894768724,-1.2789944142772725,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2020,p6,grid_176,101.481789,6.5,101.5410271,6.4957787,1095440175,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.9613110541973792,-1.6348053810378333,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2021,p6,grid_176,101.481789,6.5,101.5410271,6.4957787,1095440175,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.3186448492798756,-1.1098061263683296,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2017,p6,grid_176,101.481789,6.5,101.5532255,6.503779700000001,1095440176,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.7820951114083422,0.22654367074514806,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มี internet แต่มีข้อจำกัด
2018,p6,grid_176,101.481789,6.5,101.5532255,6.503779700000001,1095440176,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.8406532582460507,-1.2770423959441475,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มี internet แต่มีข้อจำกัด
2019,p6,grid_176,101.481789,6.5,101.5532255,6.503779700000001,1095440176,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.44941595006965024,-0.6690391682964053,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มี internet แต่มีข้อจำกัด
2021,p6,grid_176,101.481789,6.5,101.5532255,6.503779700000001,1095440176,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.33071296834255337,-1.153510174341963,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มี internet แต่มีข้อจำกัด
2017,p6,grid_176,101.481789,6.5,101.5223579,6.5000573,1095440173,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.7411124644656883,0.40785430974465486,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_176,101.481789,6.5,101.5223579,6.5000573,1095440173,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.9068611993520772,-1.7855746551980167,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_176,101.481789,6.5,101.5223579,6.5000573,1095440173,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.6830256021817362,-1.4366557949025007,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_176,101.481789,6.5,101.5223579,6.5000573,1095440173,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.9275527804166535,-1.0460011490642698,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_176,101.481789,6.5,101.5223579,6.5000573,1095440173,S,สพป.ยะลา เขต 1,รามัน,จะกว๊ะ,ยะลา,0.3853542096711021,-1.342149386724209,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_176,101.481789,6.5,101.516506,6.466421299999999,1095440174,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.7029777147768836,0.5595613998884053,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_176,101.481789,6.5,101.516506,6.466421299999999,1095440174,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.7306462491228158,-0.7406995478083418,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_176,101.481789,6.5,101.516506,6.466421299999999,1095440174,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.8136805402111864,-2.0026046102990307,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_176,101.481789,6.5,101.516506,6.466421299999999,1095440174,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.31399673002230133,-1.0927299776593844,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_176,101.481789,6.5,101.4726023,6.4962282,1095440171,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.8335949276494584,-0.04325334721249052,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_176,101.481789,6.5,101.4726023,6.4962282,1095440171,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.8200335623305043,-1.1577959781010077,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_176,101.481789,6.5,101.4726023,6.4962282,1095440171,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.734789413422236,-1.6368273842609216,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_176,101.481789,6.5,101.4726023,6.4962282,1095440171,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.9052921641192819,-0.7966720101227688,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_176,101.481789,6.5,101.4726023,6.4962282,1095440171,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.46811256747667573,-1.6101656260658685,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_176,101.481789,6.5,101.4907854,6.493393699999999,1095440172,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.574431866200122,1.0045946164301276,ไม่ยุ่งยาก,SUBURB,ใช้เครื่องกำเนิดไฟฟ้าอย่างเดียว,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2018,p6,grid_176,101.481789,6.5,101.4907854,6.493393699999999,1095440172,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.8017939127523833,-1.0614427920992,ไม่ยุ่งยาก,SUBURB,ใช้เครื่องกำเนิดไฟฟ้าอย่างเดียว,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2019,p6,grid_176,101.481789,6.5,101.4907854,6.493393699999999,1095440172,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.6461109011392662,-1.3051696353234858,ไม่ยุ่งยาก,SUBURB,ใช้เครื่องกำเนิดไฟฟ้าอย่างเดียว,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2020,p6,grid_176,101.481789,6.5,101.4907854,6.493393699999999,1095440172,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.8905031191824848,-0.6609774306497667,ไม่ยุ่งยาก,SUBURB,ใช้เครื่องกำเนิดไฟฟ้าอย่างเดียว,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2021,p6,grid_176,101.481789,6.5,101.4907854,6.493393699999999,1095440172,S,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.26609833907689545,-0.9071477217322914,ไม่ยุ่งยาก,SUBURB,ใช้เครื่องกำเนิดไฟฟ้าอย่างเดียว,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2017,p6,grid_176,101.481789,6.5,101.491497,6.4839134,1095440170,M,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.8332326239305242,-0.04112775664218374,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_176,101.481789,6.5,101.491497,6.4839134,1095440170,M,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.8658670748044018,-1.4426029398073417,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_176,101.481789,6.5,101.491497,6.4839134,1095440170,L,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.7139048720278449,-1.5533703964315295,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_176,101.481789,6.5,101.491497,6.4839134,1095440170,L,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.9161313088167762,-0.9098662035857042,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_176,101.481789,6.5,101.491497,6.4839134,1095440170,L,สพป.ยะลา เขต 1,รามัน,ตะโล๊ะหะลอ,ยะลา,0.25324681037984875,-0.8537161858880242,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_176,101.481789,6.5,101.428487,6.5381461,1095440154,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.921301076012486,-0.7507959244387914,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_176,101.481789,6.5,101.428487,6.5381461,1095440154,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.6872324368284837,-0.5729132436100931,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_176,101.481789,6.5,101.428487,6.5381461,1095440154,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.7150628665205387,-1.5578930669232762,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_176,101.481789,6.5,101.428487,6.5381461,1095440154,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.9652730596898738,-1.7381770138523327,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_176,101.481789,6.5,101.428487,6.5381461,1095440154,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.37648326291146317,-1.3123785483099406,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_176,101.481789,6.5,101.4513541,6.566505599999999,1095440165,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.8812788476575998,-0.3666666401878527,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_176,101.481789,6.5,101.4513541,6.566505599999999,1095440165,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.8219809974679595,-1.168550965098172,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_176,101.481789,6.5,101.4513541,6.566505599999999,1095440165,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.7426025599288525,-1.6691695108958375,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_176,101.481789,6.5,101.4513541,6.566505599999999,1095440165,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.9281172274242437,-1.0532753310439125,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_176,101.481789,6.5,101.4513541,6.566505599999999,1095440165,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.33645008673256993,-1.1739879798743702,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_176,101.481789,6.5,101.4864323,6.555265200000001,1095440166,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.8563288704404397,-0.18539321433063288,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_176,101.481789,6.5,101.4864323,6.555265200000001,1095440166,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.6671994006234703,-0.5001206698685574,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_176,101.481789,6.5,101.4864323,6.555265200000001,1095440166,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.676577380285107,-1.4131267447331084,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_176,101.481789,6.5,101.4864323,6.555265200000001,1095440166,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.945194760808564,-1.3061730145459938,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_176,101.481789,6.5,101.4864323,6.555265200000001,1095440166,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.2835108460546373,-0.9768617104460213,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_176,101.481789,6.5,101.46764,6.568093999999999,1095440163,M,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.8720327482260883,-0.2957536269703144,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_176,101.481789,6.5,101.46764,6.568093999999999,1095440163,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.7705520468760084,-0.9115975835919152,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_176,101.481789,6.5,101.46764,6.568093999999999,1095440163,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.5856521430814786,-1.1026134324284669,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_176,101.481789,6.5,101.46764,6.568093999999999,1095440163,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.9077194060398919,-0.8208771034368979,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_176,101.481789,6.5,101.46764,6.568093999999999,1095440163,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.27167384670056716,-0.9297870193774651,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_176,101.481789,6.5,101.4229238,6.5558507,1095440164,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.7313060367949086,0.4481893132636663,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2018,p6,grid_176,101.481789,6.5,101.4229238,6.5558507,1095440164,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.5659275403846922,-0.1595549087078878,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2019,p6,grid_176,101.481789,6.5,101.4229238,6.5558507,1095440164,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.6553057479234173,-1.337238422089809,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2020,p6,grid_176,101.481789,6.5,101.4229238,6.5558507,1095440164,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.8971278639798226,-0.7194429681483148,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2021,p6,grid_176,101.481789,6.5,101.4229238,6.5558507,1095440164,S,สพป.ยะลา เขต 1,รามัน,ท่าธง,ยะลา,0.19154380922661207,-0.565335563486119,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2017,p6,grid_175,101.255516,6.5,101.3635434,6.5079578,1095440128,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.34803481812907716,-0.6522700072439264,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_175,101.255516,6.5,101.3635434,6.5079578,1095440128,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.8093929988705343,-0.9215431046196655,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_175,101.255516,6.5,101.3635434,6.5079578,1095440128,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.3656648327473447,-0.32003865810315363,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_175,101.255516,6.5,101.3635434,6.5079578,1095440128,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.9508655057909905,-1.1441898237270987,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_175,101.255516,6.5,101.3635434,6.5079578,1095440128,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.4652462157463306,-1.0329969285781238,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_175,101.255516,6.5,101.3550477,6.4914771,1095440129,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.16219358205161555,0.16125079205848028,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_175,101.255516,6.5,101.3550477,6.4914771,1095440129,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.5484517009745533,0.07552590250143164,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_175,101.255516,6.5,101.3550477,6.4914771,1095440129,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.374135136264613,-0.3488144796717854,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_175,101.255516,6.5,101.3550477,6.4914771,1095440129,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.8977985803126434,-0.4611286240425141,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_175,101.255516,6.5,101.3550477,6.4914771,1095440129,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.39250796755443984,-0.7978872711595538,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_175,101.255516,6.5,101.3389137,6.5081421,1095440130,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.4951064763938145,-1.1330160332715016,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_175,101.255516,6.5,101.3389137,6.5081421,1095440130,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.8419225212845756,-1.1056767680886121,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_175,101.255516,6.5,101.3389137,6.5081421,1095440130,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.6158860284838745,-1.1283605454483272,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_175,101.255516,6.5,101.3389137,6.5081421,1095440130,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.4920879668399162,-1.1179384278865336,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_176,101.481789,6.5,101.3703308,6.485710999999999,1095440162,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.9633083742041588,-1.4671814117775852,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_176,101.481789,6.5,101.3703308,6.485710999999999,1095440162,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.6612561334943299,-0.4789790721242827,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_176,101.481789,6.5,101.3703308,6.485710999999999,1095440162,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.43273497602077626,-0.6155868492148211,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_176,101.481789,6.5,101.3703308,6.485710999999999,1095440162,S,สพป.ยะลา เขต 1,รามัน,เนินงาม,ยะลา,0.32992333657348005,-1.1506771340396629,ไม่ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
